'Date Rptd','DATE OCC',Mocodes,'Vict Age','Vict Sex','Vict Descent','Premis Cd','Weapon Used Cd',Status,'Crm Cd'
'11/7/23 0:00','11/3/23 0:00',344,36,M,H,101,400,IC,5
'10/26/22 0:00','10/26/22 0:00','0344 2000 1813 0913 0444 0400 0416',30,F,H,502,400,AO,7
'2/19/20 0:00','2/19/20 0:00','0400 0444 0356 1822 1266',26,M,B,102,400,IC,7
'11/13/21 0:00','11/12/21 0:00','0344 0385 1822',19,F,W,101,400,IC,3
'10/2/20 0:00','10/2/20 0:00',329,23,F,H,101,400,IC,8
'2/9/21 0:00','2/9/21 0:00','0329 1307 1822 2004',36,M,O,122,400,IC,8
'11/26/22 0:00','11/20/22 0:00',344,30,F,O,502,400,IC,3
'11/21/23 0:00','11/20/23 0:00','1915 0316',24,M,O,502,400,IC,10
'1/10/24 0:00','1/4/24 0:00','1822 0344',36,M,H,102,400,IC,3
'2/17/22 0:00','2/17/22 0:00','1822 1100 1407 0416 0430 0302 0334 1218',45,M,B,506,102,IC,2
'8/6/20 0:00','8/3/20 0:00',344,36,M,H,101,400,IC,5
'1/20/23 0:00','1/20/23 0:00','0344 1307 1300 1309',55,M,W,101,500,IC,3
'12/6/21 0:00','12/4/21 0:00',344,40,F,W,210,400,IC,4
'4/27/24 0:00','4/27/24 0:00','0361 0422 0443 0432 0603 1822',24,F,H,501,511,AO,10
'6/3/20 0:00','6/3/20 0:00',1915,33,M,O,501,400,IC,10
'3/3/24 0:00','3/3/24 0:00',344,36,M,H,101,400,IC,5
'4/24/21 0:00','4/21/21 0:00','0329 1300',46,F,H,122,400,IC,8
'1/1/22 0:00','1/1/22 0:00','1822 1607 0344',48,M,H,725,500,IC,3
'11/29/23 0:00','11/29/23 0:00',1607,36,M,H,203,400,IC,3
'1/28/22 0:00','5/15/21 0:00','1202 0344 1822 1501',65,F,W,502,400,IC,3
'9/11/22 0:00','9/11/22 0:00','0917 1822 0443 0432',22,M,H,102,511,IC,10
'6/15/20 0:00','6/14/20 0:00',344,36,M,H,101,400,IC,5
'6/22/23 0:00','6/22/23 0:00','1822 1218 1402 0344 2004 0334',33,M,H,101,400,AA,2
'1/2/24 0:00','1/2/24 0:00','0913 2000 0400 0416',44,F,W,501,400,AO,7
'1/10/24 0:00','1/9/24 0:00','0329 1300 0344 1609',36,M,H,203,400,IC,3
'10/4/23 0:00','10/4/23 0:00','0416 0913 1258 2024 1824',12,F,B,729,500,AO,2
'1/14/22 0:00','1/14/22 0:00','0447 0913 1817 1218',21,M,W,108,306,IC,2
'3/16/22 0:00','3/16/22 0:00','1822 0329',56,M,B,501,400,IC,8
'4/2/22 0:00','4/2/22 0:00',1822,31,M,W,501,400,IC,10
'7/27/23 0:00','7/22/23 0:00','1258 0416 0553',8,F,H,517,500,AO,7
'3/24/24 0:00','3/24/24 0:00','0930 1822',37,M,H,502,400,IC,3
'8/22/21 0:00','8/21/21 0:00','0334 0309 0906 1100 1822 1300 0430 0302',26,M,H,101,102,IC,2
'1/4/21 0:00','1/4/21 0:00','0344 1218 2032',25,M,B,203,400,IC,3
'6/26/23 0:00','6/23/23 0:00','0352 1300 1307 0344',46,F,H,503,400,IC,3
'12/9/22 0:00','12/9/22 0:00',329,36,M,H,203,400,IC,8
'11/24/21 0:00','11/24/21 0:00','0603 0446 0305 0361 0416 0444 0913',40,M,B,502,400,AA,7
'2/23/23 0:00','2/23/23 0:00','0342 1300 0408 1822',40,M,H,505,400,IC,2
'12/6/23 0:00','12/5/23 0:00',325,35,M,H,404,400,IC,3
'5/12/22 0:00','5/12/22 0:00','1822 0421 0432',36,M,H,702,511,IC,10
'11/19/23 0:00','11/19/23 0:00','0400 0416 2000',29,F,H,502,400,AO,7
'11/29/20 0:00','11/29/20 0:00','0913 0419 0416 2000 1243 1813',34,F,H,501,400,IC,7
'9/7/21 0:00','1/1/21 0:00',1501,25,F,W,501,400,IC,10
'12/10/23 0:00','12/7/23 0:00','0344 0321 1822',23,F,H,707,400,IC,3
'1/31/20 0:00','1/31/20 0:00','0325 1402',31,M,W,402,400,IC,4
'3/15/23 0:00','3/14/23 0:00','2000 0913 0400 0416 1814',23,F,H,108,400,AA,7
'4/14/23 0:00','4/13/23 0:00','0344 1202 1602 0385',68,F,W,504,400,IC,3
'12/21/22 0:00','12/20/22 0:00','0329 1300',26,M,W,707,400,IC,8
'2/19/21 0:00','2/18/21 0:00',344,36,M,H,101,400,IC,5
'5/15/24 0:00','4/27/24 0:00','0344 0394 1251 1822',28,M,K,502,400,IC,4
'8/9/22 0:00','8/5/22 0:00','1822 0344',34,F,W,503,400,IC,3
'1/18/23 0:00','1/10/23 0:00','0930 1822',29,M,H,401,400,IC,3
'3/20/23 0:00','3/20/23 0:00','0913 0400 0421 0603 2003 2004',28,M,B,501,511,IC,10
'2/18/23 0:00','2/18/23 0:00',329,36,M,H,502,400,IC,8
'1/28/20 0:00','1/28/20 0:00','0100 1822 1210',39,M,W,501,400,IC,3
'10/9/22 0:00','10/9/22 0:00','0913 0416 0603 1810 0429',28,M,H,501,500,IC,2
'7/16/22 0:00','7/16/22 0:00','0416 0446 1822',23,F,H,101,400,IC,2
'8/12/23 0:00','8/12/23 0:00','2000 0400 1813 2002 0447',59,M,B,502,400,AO,7
'7/6/20 0:00','6/29/20 0:00','0385 0344',36,M,H,212,400,IC,3
'12/14/23 0:00','12/14/23 0:00','0500 1218 2004 0913 0527 1817',35,F,W,117,500,AA,1
'1/9/20 0:00','1/7/20 0:00','0344 1822',36,M,H,203,400,AO,3
'5/12/23 0:00','5/12/23 0:00','0913 2000 1813 0319 0448 0416 0344 0444 0429 0408',26,F,H,501,400,IC,7
'1/22/21 0:00','1/6/21 0:00',344,36,M,H,203,400,AA,7
'2/11/22 0:00','2/11/22 0:00','1100 1309',36,M,O,101,106,IC,8
'8/2/24 0:00','8/2/24 0:00',344,36,M,H,101,400,IC,5
'1/3/22 0:00','12/27/21 0:00',344,36,M,H,101,400,IC,5
'4/25/22 0:00','4/25/22 0:00',344,36,M,H,101,400,IC,5
'11/10/23 0:00','11/10/23 0:00','0913 1814 1309 1310 0443',34,F,W,108,511,IC,10
'3/9/22 0:00','3/8/22 0:00','0377 0344 1822 1251',19,M,O,722,400,IC,4
'5/24/21 0:00','5/24/21 0:00','1309 0325 1402',36,M,H,412,400,AA,4
'7/4/20 0:00','7/3/20 0:00',344,36,M,H,108,400,IC,5
'5/6/24 0:00','5/6/24 0:00','0104 0325 0945 0400 2024 0346',23,M,H,210,400,JA,2
'5/23/21 0:00','5/23/21 0:00','1202 0602 0913 1242 0446 0448 0561 1309',63,M,B,102,400,AO,7
'12/2/21 0:00','12/2/21 0:00','1817 0913 0400 0444',21,M,H,102,400,IC,3
'3/19/21 0:00','3/19/21 0:00','1309 0334 0344 0355 0432',28,M,H,103,102,IC,2
'3/10/21 0:00','3/10/21 0:00','0945 2021 0325 0411 1402',36,M,H,203,219,AA,2
'4/8/21 0:00','4/8/21 0:00',329,29,M,W,109,400,IC,8
'8/8/23 0:00','8/8/23 0:00','0913 0400 0446 1501 2021',41,M,B,501,400,IC,7
'4/22/20 0:00','4/22/20 0:00','1238 1906 1814 2000',34,M,B,502,400,IC,10
'11/3/22 0:00','11/3/22 0:00','0329 1822',20,F,H,122,400,IC,8
'1/21/24 0:00','1/19/24 0:00','0329 0342',72,M,W,501,400,IC,8
'8/27/20 0:00','8/7/20 0:00','0923 1822',36,F,W,501,400,IC,7
'5/13/24 0:00','5/10/24 0:00','1822 0329 1309',19,F,H,101,400,IC,8
'4/29/21 0:00','4/29/21 0:00',2004,36,M,H,212,400,IC,10
'12/21/23 0:00','12/21/23 0:00','0400 0352 1251 0216 0344 1822',20,M,O,102,400,IC,2
'12/19/22 0:00','12/17/22 0:00','0385 0344 1300 1606 1822',41,F,H,108,400,IC,3
'10/31/22 0:00','10/31/22 0:00','1501 1202 2004',60,M,W,501,400,IC,10
'6/8/21 0:00','6/6/21 0:00','1822 0344 1606 0385',19,F,O,101,400,IC,3
'2/16/24 0:00','2/16/24 0:00','0329 1822',50,F,H,501,400,IC,8
'8/15/22 0:00','8/9/22 0:00',344,36,M,H,101,400,IC,5
'10/16/23 0:00','9/15/23 0:00',344,36,M,H,101,400,IC,4
'6/13/24 0:00','6/13/24 0:00',394,46,F,B,145,400,IC,3
'9/10/22 0:00','9/10/22 0:00','0447 0416 1810 0603',47,M,H,501,306,AO,7
'6/28/24 0:00','6/28/24 0:00','0330 0302',25,M,H,101,102,IC,2
'5/11/22 0:00','5/4/22 0:00','0344 1218 2032 1822',58,M,W,102,400,IC,4
'5/17/22 0:00','5/17/22 0:00',416,27,M,B,203,400,AO,2
'3/6/24 0:00','3/6/24 0:00','1402 1309 0432 0416 0417 1100 0329 0371 0903 1822',34,M,H,501,102,IC,8
'9/10/23 0:00','9/10/23 0:00','0913 0329 0417',31,F,H,502,400,IC,8
'9/25/21 0:00','9/25/21 0:00','0400 0913 1817 1309 0447 0416 0445',28,M,O,401,500,AO,7
'7/17/23 0:00','7/17/23 0:00','1402 0329 1822',39,F,H,101,400,AA,8
'8/7/21 0:00','8/7/21 0:00','1300 1310 0416 0446 0400 1822',49,M,H,101,400,IC,7
'10/21/23 0:00','10/21/23 0:00','1822 1300 0400 0416',65,F,H,108,500,IC,7
'4/15/23 0:00','4/13/23 0:00',924,36,M,O,501,400,IC,3
'11/19/23 0:00','11/18/23 0:00','0400 1501',48,F,W,502,400,AO,7
'10/4/23 0:00','10/4/23 0:00','0400 1822 0917 0416 0412 0447 0432 0329 0202',44,M,H,301,511,IC,10
'6/23/22 0:00','6/22/22 0:00','1822 0344 0321 1601',57,M,W,501,400,IC,3
'7/3/22 0:00','7/3/22 0:00','1814 2000 0416 0444',26,F,H,502,400,AO,7
'4/15/21 0:00','8/4/20 0:00','1822 0929',56,F,W,116,400,IC,3
'2/24/21 0:00','2/1/21 0:00',329,36,M,H,725,400,IC,8
'3/16/20 0:00','3/15/20 0:00','0416 1822',51,M,B,102,400,IC,7
'9/12/22 0:00','9/12/22 0:00','0329 1300 1822',51,F,H,122,400,IC,8
'3/27/21 0:00','3/26/21 0:00','0334 1822 0450 1100 0302 0342 1407',36,M,W,101,102,IC,2
'10/23/22 0:00','10/22/22 0:00','0344 0352 1606',26,F,W,502,400,IC,3
'11/7/23 0:00','11/7/23 0:00',344,36,M,H,721,400,IC,5
'7/29/22 0:00','7/29/22 0:00',344,36,M,H,101,400,IC,5
'6/7/24 0:00','6/7/24 0:00',329,36,M,W,101,400,IC,8
'5/12/22 0:00','5/12/22 0:00','0337 0344 0416 1218 1309 2004',48,M,A,101,400,IC,2
'10/18/21 0:00','10/15/21 0:00',385,38,F,H,101,400,IC,3
'11/4/22 0:00','11/4/22 0:00','2004 0334 1822 2003',51,M,H,108,205,IC,8
'3/5/21 0:00','3/4/21 0:00',344,36,M,H,101,400,IC,5
'1/7/21 0:00','1/6/21 0:00',344,36,M,H,108,400,IC,5
'9/23/21 0:00','9/23/21 0:00','1822 0216 1309 0344 0346 0444 0429 1251 1402',26,F,W,101,400,IC,2
'7/9/21 0:00','7/8/21 0:00','0329 1822',20,M,H,202,306,IC,8
'2/27/22 0:00','2/26/22 0:00',344,36,M,H,101,400,IC,5
'1/4/23 0:00','1/4/23 0:00','0913 2000 1814 0416 2004 0329 0305',19,F,H,502,400,IC,7
'7/23/22 0:00','7/18/22 0:00',344,36,M,H,101,400,IC,4
'12/23/20 0:00','12/23/20 0:00','1822 1300 0385 0344',28,M,H,101,400,IC,3
'1/31/23 0:00','1/31/23 0:00','0344 0400 0416 1822 1300 0352 0701',80,F,W,108,500,IC,2
'2/9/22 0:00','2/8/22 0:00','2004 0324 0344 0345 1822 1402 1419 0400 0432 1407',36,M,H,248,400,AA,2
'8/9/22 0:00','8/8/22 0:00','0329 1402 1100',24,F,H,101,400,IC,8
'4/2/21 0:00','4/2/21 0:00','1300 0329',24,M,W,502,400,IC,8
'2/3/23 0:00','2/2/23 0:00','1701 1202 0561 0416',82,M,O,502,400,AA,7
'10/12/22 0:00','10/6/22 0:00',344,57,M,H,501,400,IC,3
'9/13/21 0:00','9/12/21 0:00',344,36,M,H,101,400,IC,5
'7/26/21 0:00','7/26/21 0:00','2000 0913 0429 1813 1243',25,F,B,502,400,IC,7
'1/17/24 0:00','1/17/24 0:00','0344 1402',36,M,H,101,400,AA,3
'6/26/24 0:00','8/1/22 0:00','1822 0928 0377',40,F,H,501,400,IC,3
'10/15/22 0:00','10/15/22 0:00','2038 0913',25,F,H,501,400,IC,10
'2/13/23 0:00','2/11/23 0:00','1310 0302 0355 0312 0432 0344 1227 0342 1300',48,M,H,101,102,IC,2
'5/26/23 0:00','5/25/23 0:00','0344 0910',18,M,C,834,400,IC,3
'3/10/23 0:00','3/10/23 0:00','1814 0448 2000 0400',26,F,B,101,400,AO,7
'12/3/21 0:00','12/3/21 0:00','1253 0910 2049 2051 1822 0334 0443',52,F,H,801,308,AA,8
'6/6/22 0:00','6/6/22 0:00','0344 1402',28,M,W,501,400,AA,3
'12/27/23 0:00','12/27/23 0:00',329,50,F,H,501,400,IC,8
'3/20/22 0:00','3/20/22 0:00',344,36,M,H,101,400,IC,5
'12/22/23 0:00','12/21/23 0:00',344,36,M,H,101,400,IC,5
'11/15/20 0:00','11/15/20 0:00','0913 0329',39,F,B,502,400,AO,8
'2/10/23 0:00','2/10/23 0:00','1822 0344 0100',36,F,J,502,400,IC,3
'3/14/23 0:00','3/14/23 0:00',344,36,M,H,108,400,IC,5
'4/8/21 0:00','4/8/21 0:00','0400 0416 2034 1822 2004 1501',32,M,B,102,302,AA,2
'6/22/24 0:00','6/21/24 0:00',344,36,M,H,101,400,IC,5
'5/13/24 0:00','4/11/24 0:00',344,36,M,H,101,400,IC,4
'12/17/22 0:00','12/16/22 0:00','1822 0100 0930',29,F,W,502,400,IC,3
'3/11/20 0:00','2/19/20 0:00','0344 1202 0349',61,M,B,501,400,IC,4
'1/11/22 0:00','1/11/22 0:00','1607 0358 0344',36,M,H,703,400,IC,3
'1/2/24 0:00','1/2/24 0:00','0342 1822 1309 0202 0416 0446 0916 0330',23,M,H,101,400,IC,2
'4/8/21 0:00','4/8/21 0:00','1605 0344',25,F,B,502,400,IC,3
'2/11/21 0:00','2/10/21 0:00',329,42,M,H,122,400,IC,8
'9/12/22 0:00','9/12/22 0:00','0448 1810',53,F,W,501,400,AO,7
'8/30/23 0:00','8/21/23 0:00','0344 1822',24,M,H,502,400,IC,4
'2/15/21 0:00','2/12/21 0:00','1822 0329 1307',44,F,A,122,400,IC,8
'1/4/24 0:00','1/4/24 0:00','0400 0444 1814 2000 1300',25,F,H,502,400,AO,7
'9/2/23 0:00','6/23/23 0:00',928,46,M,B,255,400,IC,3
'12/17/22 0:00','12/17/22 0:00','1310 1309 0913 0553 1257',2,M,B,101,400,IC,2
'5/22/24 0:00','5/21/24 0:00','0344 2032',35,F,B,404,400,IC,3
'2/13/23 0:00','2/12/23 0:00',344,36,M,H,108,400,IC,5
'9/7/23 0:00','9/7/23 0:00','0913 0444 1802 2021',52,F,B,702,400,IC,7
'5/8/20 0:00','1/1/20 0:00','0100 0929 1820',58,M,O,502,400,IC,3
'2/2/24 0:00','1/31/24 0:00',344,36,M,H,101,400,IC,5
'10/24/23 0:00','10/21/23 0:00','0329 0903 2053 1528 1822',36,M,H,109,400,IC,8
'3/5/23 0:00','3/4/23 0:00',344,36,M,H,104,400,IC,5
'2/3/24 0:00','2/2/24 0:00','1822 0945 1309 0344 0416',31,M,W,405,400,AA,2
'10/8/22 0:00','10/6/22 0:00','0344 1822 0394',47,M,H,116,400,IC,3
'10/20/20 0:00','10/17/20 0:00',344,36,M,H,101,400,IC,4
'7/21/24 0:00','7/19/24 0:00','1402 1501 1822',23,F,B,503,400,IC,4
'3/4/22 0:00','3/4/22 0:00','1300 1309 0446 1822',36,F,H,101,400,IC,7
'4/1/23 0:00','4/1/23 0:00',344,36,M,H,108,400,IC,5
'11/13/22 0:00','11/13/22 0:00','1822 0344 0432 0334 1300 0326',26,M,O,502,207,IC,2
'7/7/23 0:00','4/4/23 0:00','1822 1202',61,M,W,203,400,IC,7
'4/12/21 0:00','4/11/21 0:00','0913 1906',35,F,H,501,400,IC,10
'7/15/24 0:00','7/15/24 0:00',344,36,M,H,101,400,IC,5
'7/10/22 0:00','7/9/22 0:00','1402 1612 1300 0202',23,M,H,101,400,IC,5
'2/11/24 0:00','2/1/24 0:00',344,36,M,H,101,400,IC,4
'9/19/22 0:00','9/19/22 0:00','0555 0913 0411 0445',43,F,B,501,200,AO,2
'5/19/20 0:00','5/19/20 0:00',329,36,M,W,203,400,IC,8
'8/18/21 0:00','8/14/21 0:00','0344 1822 1601 1300',34,M,H,101,400,IC,4
'10/1/23 0:00','10/1/23 0:00','0344 0432 0444 1236 1309 1402 0325',36,M,O,203,400,IC,4
'1/2/20 0:00','1/2/20 0:00','0910 0416 0446',56,M,H,801,400,IC,7
'2/8/24 0:00','2/7/24 0:00','0344 1300 0329',56,M,H,104,400,IC,3
'10/11/22 0:00','10/9/22 0:00','1822 0100 0922',37,M,B,501,400,IC,3
'10/23/22 0:00','10/22/22 0:00','1912 0443 1814',35,F,H,501,511,AA,10
'10/8/23 0:00','10/7/23 0:00','0416 0429',47,F,O,102,400,IC,7
'9/8/22 0:00','9/8/22 0:00','1822 0344',52,M,H,501,400,IC,3
'6/29/23 0:00','6/29/23 0:00','1402 0913 1810 0319 0421 0334 0445 0416',40,M,H,501,218,AO,2
'6/11/21 0:00','6/10/21 0:00',344,28,M,W,502,400,IC,5
'5/30/20 0:00','5/30/20 0:00','0917 1822 0447 1212',36,M,W,101,310,IC,2
'4/22/24 0:00','4/22/24 0:00','1822 0325',36,M,H,203,400,IC,4
'2/14/23 0:00','2/11/23 0:00','0400 0416',29,M,H,210,400,IC,7
'7/31/23 0:00','7/31/23 0:00','1822 1612 1609 1300 0358 0400 1307',20,M,B,502,400,IC,5
'8/19/23 0:00','8/18/23 0:00',344,36,M,H,108,400,IC,5
'4/11/20 0:00','4/11/20 0:00','0344 0358 0202 0216 0325 1236 1609',62,M,O,203,400,IC,3
'7/28/22 0:00','7/28/22 0:00','2000 0913 1814 1300 2038',32,F,H,501,400,IC,10
'7/21/21 0:00','7/20/21 0:00','1212 1309',20,M,O,101,400,IC,10
'1/22/20 0:00','1/22/20 0:00',344,36,M,H,101,400,IC,4
'8/18/23 0:00','8/17/23 0:00',344,36,M,H,101,400,IC,5
'1/20/22 0:00','1/20/22 0:00','0913 0444',51,M,H,210,400,IC,7
'5/26/22 0:00','5/24/22 0:00',344,36,M,H,101,400,IC,5
'9/5/22 0:00','9/4/22 0:00','1258 0553',11,F,W,101,400,AO,2
'5/17/21 0:00','5/13/21 0:00','0385 1822',36,M,H,408,400,IC,3
'10/27/20 0:00','7/13/20 0:00',394,47,F,W,502,400,IC,3
'1/19/22 0:00','1/19/22 0:00','0913 2038',73,F,H,501,400,AO,10
'1/30/21 0:00','1/29/21 0:00','1206 1010 0537 1822 0515 0500 0532 1262',32,F,H,101,500,AA,9
'9/2/20 0:00','8/1/20 0:00',344,36,M,H,203,400,IC,7
'8/8/23 0:00','2/1/23 0:00',377,29,F,B,101,400,IC,3
'7/3/23 0:00','6/21/23 0:00',344,36,M,H,104,400,IC,5
'3/15/20 0:00','3/14/20 0:00','0906 1212',36,M,H,101,400,AO,10
'5/8/23 0:00','5/7/23 0:00','0416 0305 2024 0429 1259 1251 0913 1817',15,F,H,109,400,AO,7
'6/20/20 0:00','3/19/20 0:00','1300 0344',29,M,W,504,400,IC,3
'10/11/22 0:00','10/11/22 0:00',2004,36,M,H,710,400,AO,10
'12/15/22 0:00','12/13/22 0:00','1300 0344',45,M,H,101,400,IC,3
'4/20/22 0:00','4/19/22 0:00','1609 0344 1307 1822 0329 1414',22,M,W,101,400,IC,3
'6/27/20 0:00','6/27/20 0:00','0603 0913 2004 1501',33,M,W,501,515,IC,10
'7/11/22 0:00','6/24/22 0:00','0344 1822 0394',37,F,W,501,400,IC,4
'11/18/22 0:00','11/15/22 0:00','0325 0104 1822 0344',21,M,H,404,400,IC,3
'11/8/22 0:00','7/1/22 0:00','0500 0551 0913 0552 1501',8,M,H,502,400,AO,9
'7/19/23 0:00','7/5/23 0:00','1307 0344',43,F,O,107,400,IC,5
'9/5/20 0:00','9/4/20 0:00','0404 1912',22,M,A,503,511,IC,8
'2/28/21 0:00','8/21/20 0:00','0344 1607',49,F,W,221,400,IC,3
'3/3/22 0:00','3/3/22 0:00',2038,19,F,H,502,400,AO,10
'7/20/22 0:00','7/19/22 0:00',344,36,M,H,101,400,IC,5
'1/14/23 0:00','12/24/22 0:00','1202 0358 1609 0321 0344 1822',62,M,O,501,400,IC,3
'4/22/23 0:00','4/22/23 0:00','2000 1243 0913 1814 0400 0416',34,M,H,502,400,IC,7
'10/31/22 0:00','9/8/22 0:00',100,36,F,O,501,400,IC,3
'5/24/23 0:00','5/22/23 0:00',329,47,F,B,504,400,IC,8
'9/12/21 0:00','9/12/21 0:00',344,36,M,H,101,400,IC,5
'1/6/23 0:00','1/3/23 0:00',329,41,M,W,108,400,AO,8
'8/13/21 0:00','8/12/21 0:00','0416 0411 0334 1822',31,M,H,108,500,IC,2
'7/2/23 0:00','7/2/23 0:00','0381 0337 0216 0334 0400 0344 0302 0305 0432 1822',30,M,B,108,102,IC,2
'6/3/24 0:00','3/17/24 0:00',1906,30,F,H,751,400,IC,10
'2/6/24 0:00','2/5/24 0:00','1822 0344 1300 0385',63,F,O,104,400,IC,3
'7/1/20 0:00','7/1/20 0:00','1822 2004 1501 1402',36,M,W,501,400,IC,10
'10/18/21 0:00','10/18/21 0:00','1300 1307 0344 1822',24,M,W,101,400,IC,3
'1/12/23 0:00','1/12/23 0:00','0913 0562 0400 0416',49,F,W,501,400,AA,7
'4/16/20 0:00','4/16/20 0:00','2000 0416 0913 1814',31,M,W,501,400,AA,7
'3/27/22 0:00','3/27/22 0:00','1822 0216 0104 0447 0421 1309 1236',50,M,H,202,511,IC,10
'7/25/22 0:00','7/22/22 0:00',344,36,M,H,108,400,IC,5
'7/8/20 0:00','7/7/20 0:00','1822 2032 0344 1218',45,M,B,102,400,IC,4
'12/12/23 0:00','12/9/23 0:00',329,36,M,H,702,400,IC,8
'4/6/20 0:00','4/6/20 0:00',314,58,F,O,501,400,AA,3
'3/21/21 0:00','3/21/21 0:00','1822 2004 1218 0416 0445',34,M,W,158,308,IC,2
'3/11/24 0:00','3/10/24 0:00',344,36,M,H,101,400,IC,4
'3/27/21 0:00','3/5/21 0:00',344,36,M,H,101,400,IC,4
'5/1/20 0:00','4/30/20 0:00','1300 0344',46,F,W,101,400,IC,3
'10/1/21 0:00','10/1/21 0:00','0913 1606 0344',32,M,O,502,400,JA,3
'3/6/24 0:00','1/1/24 0:00','0913 0533 1259 2024 1814',15,F,H,501,400,IC,9
'9/19/22 0:00','9/18/22 0:00','1822 1307 0344 1609 0329',32,M,K,101,400,IC,3
'3/28/24 0:00','3/26/24 0:00','2028 0325',36,M,H,404,400,IC,4
'4/19/20 0:00','4/19/20 0:00','1402 0443 1822 0945',40,M,H,108,511,AA,2
'10/18/22 0:00','10/18/22 0:00','1820 0446 0344 1206 0913 1218 0400 0416 1414',39,M,H,502,400,AO,2
'5/24/21 0:00','5/22/21 0:00','0358 0352 0344 1202',76,M,H,717,400,IC,3
'3/17/20 0:00','3/17/20 0:00','1407 0913 0302 0432 2002',28,M,B,502,102,AA,2
'5/8/23 0:00','5/7/23 0:00','1822 0344 0325',41,M,H,404,400,IC,4
'7/14/23 0:00','7/13/23 0:00','1300 1822 0329',58,M,H,122,400,IC,8
'1/16/23 0:00','1/16/23 0:00','2038 1814',28,F,H,502,400,AO,10
'8/10/24 0:00','8/8/24 0:00','0385 1202',65,M,W,501,400,IC,3
'7/3/23 0:00','7/2/23 0:00',344,36,M,H,101,400,IC,5
'3/27/22 0:00','3/25/22 0:00','0321 1822 1605 1300 0344',30,F,H,123,400,IC,3
'3/6/24 0:00','8/1/23 0:00','1258 0515 0913 0602',6,F,H,502,400,AO,9
'7/4/21 0:00','7/3/21 0:00',329,43,M,B,122,400,IC,8
'10/23/21 0:00','10/23/21 0:00','0400 0416 1822',48,M,O,203,400,IC,7
'4/9/24 0:00','4/6/24 0:00','0344 1822 1602 0385',55,M,H,101,400,IC,3
'7/19/21 0:00','7/17/21 0:00',329,39,F,W,122,400,IC,8
'1/23/23 0:00','1/23/23 0:00','2004 1822 1501',36,M,H,154,400,IC,10
'11/30/21 0:00','11/30/21 0:00','2000 1309 0344 1813 0416',45,F,H,101,400,IC,7
'10/23/22 0:00','10/23/22 0:00','0334 1822 1266 0443',36,M,H,203,102,IC,8
'11/9/20 0:00','11/9/20 0:00','1602 0329 0327',50,M,H,101,400,AA,8
'9/4/22 0:00','9/4/22 0:00','1822 1313 0342 1300 0416',38,M,O,101,400,AO,7
'6/11/22 0:00','6/11/22 0:00','0913 0361 0603 0446',29,F,H,502,400,AA,7
'3/8/23 0:00','3/6/23 0:00',529,35,F,H,212,400,IC,9
'10/7/21 0:00','10/6/21 0:00',344,36,M,H,101,400,IC,5
'9/11/20 0:00','9/10/20 0:00','1822 0202 0432 0448 0445 2002',35,M,H,502,400,IC,2
'4/7/22 0:00','4/7/22 0:00','0100 0922',44,M,W,501,400,IC,3
'6/9/24 0:00','6/9/24 0:00',325,50,M,W,402,400,IC,4
'10/30/20 0:00','10/18/20 0:00','1606 0344 0385',36,M,H,710,400,IC,4
'12/18/23 0:00','12/16/23 0:00','0344 0346',22,M,O,502,400,IC,4
'9/19/23 0:00','8/15/23 0:00',377,31,M,B,502,400,IC,3
'3/2/24 0:00','3/2/24 0:00','1251 0913 2038 2000 1814',26,F,H,502,400,IC,10
'6/13/22 0:00','6/13/22 0:00','0913 0906 2002 1206 0416',39,M,H,102,304,IC,2
'12/15/22 0:00','12/15/22 0:00','1822 1202 0344 1605',72,F,B,502,400,IC,3
'11/17/21 0:00','11/16/21 0:00',344,36,M,H,101,400,IC,5
'3/25/23 0:00','3/25/23 0:00','0913 1309 2038',34,F,B,501,400,AA,10
'1/18/21 0:00','1/18/21 0:00','0400 0444 1822',62,M,O,301,400,IC,7
'4/6/23 0:00','4/5/23 0:00','1300 0385 1822 1309',54,F,H,101,400,IC,3
'7/8/22 0:00','7/8/22 0:00','1822 0329 2002 0910',36,M,W,801,400,IC,8
'2/9/22 0:00','2/9/22 0:00','1822 0400 0416 1309 1310 0216',52,M,H,101,400,IC,7
'5/28/24 0:00','5/28/24 0:00',1501,36,M,H,101,400,IC,10
'5/21/21 0:00','5/20/21 0:00','0344 0386 1822',36,F,K,108,400,IC,4
'1/24/24 0:00','1/23/24 0:00','0416 1266 1822',26,M,O,102,400,IC,7
'5/17/20 0:00','5/17/20 0:00',344,59,F,B,501,400,IC,4
'3/25/21 0:00','3/23/21 0:00',930,26,M,H,501,400,IC,3
'5/1/24 0:00','4/19/24 0:00',344,36,M,H,707,400,IC,3
'12/20/21 0:00','12/17/21 0:00','1822 0344 0358 1607',40,M,H,502,400,IC,3
'12/21/20 0:00','12/16/20 0:00','1607 0358 0344',36,M,H,725,400,IC,3
'10/8/20 0:00','10/8/20 0:00','2000 0446 1251 1814 0432',29,M,W,501,400,AA,7
'10/12/21 0:00','9/1/21 0:00',344,36,M,H,203,400,IC,7
'9/5/23 0:00','9/2/23 0:00','0334 0416 0344 1313 0432 0342 0429',34,M,H,101,102,IC,2
'11/28/22 0:00','11/27/22 0:00',344,36,M,H,101,400,IC,5
'12/12/21 0:00','12/6/21 0:00','1822 0400',62,F,W,114,400,IC,7
'5/17/24 0:00','4/17/24 0:00',929,35,M,W,501,400,IC,3
